suite,instance,path,method,primal_dual_integral,n_primal_dual_integral,gap,n_gap,solving_time,n_solving_time
cie_core_nominal,cie_core_n016_f000_m016_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f000_m016_proc100.lp,proposed[linear_off],4152.99795163224,2,0.0,2,46.20737050000753,2
cie_core_nominal,cie_core_n016_f000_m016_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f000_m016_proc100.lp,proposed[stage2_off],1781.4388593371825,2,0.0,2,33.47221874999741,2
cie_core_nominal,cie_core_n016_f004_m012_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f004_m012_proc100.lp,proposed[full],25566.307852132835,2,3.9521181988559317,2,288.3347920499982,2
cie_core_nominal,cie_core_n016_f004_m012_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f004_m012_proc100.lp,proposed[linear_off],5031.940800124034,2,0.0,2,68.84587440000905,2
cie_core_nominal,cie_core_n016_f004_m012_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f004_m012_proc100.lp,proposed[stage2_off],28190.41086296112,2,3.9521181988559317,2,317.7029905499985,2
cie_core_nominal,cie_core_n016_f008_m008_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f008_m008_proc100.lp,proposed[full],1667.212984532302,2,0.0,2,19.84475019999445,2
cie_core_nominal,cie_core_n016_f008_m008_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f008_m008_proc100.lp,proposed[linear_off],255.64313341522848,2,0.0,2,44.75810189999902,2
cie_core_nominal,cie_core_n016_f008_m008_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f008_m008_proc100.lp,proposed[stage2_off],1842.3757357364425,2,0.0,2,22.244102849999763,2
cie_core_nominal,cie_core_n016_f012_m004_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f012_m004_proc100.lp,proposed[full],2503.5853246143643,2,0.0,2,28.027117450001242,2
cie_core_nominal,cie_core_n016_f012_m004_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f012_m004_proc100.lp,proposed[linear_off],4442.9966092128625,2,0.0,2,51.291092700012086,2
