al_utilization,atr_utilization,ch2_utilization,ch3_utilization,clean_count,clean_time_share,cmax,gap,instance,lllower_capacity_utilization,llupper_capacity_utilization,mean_cycle_time,method,p95_cycle_time,path,pdi,pec_peak_in_tool,physically_feasible,run_label,solution_file,solver_seed,solving_time,status,suite,throughput_wph,total_wafers,training_seed,validation_note,vtr_utilization,warm_start
0.20512820486522054,0.415384614852071,0.6230769222781065,0.2076923074260355,0,0.0,780.000001,0.0,cie_core_n008_f006_m002_proc090.lp,0.15769230749013807,0.16282051261176858,392.50000000000006,scip_default,479.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f006_m002_proc090.lp,92.78576115161314,6,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n008_f006_m002_proc090__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,0.39889039999980014,optimal,cie_core,36.923076875739646,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.056410256337936004,auto
0.19184652255174306,0.38848920816728033,0.6474820136121318,0.21582733787071062,0,0.0,834.000001,0.0,cie_core_n008_f006_m002_proc100.lp,0.14748201421165227,0.15227817727544607,415.00000000000034,scip_default,515.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f006_m002_proc100.lp,0.0,6,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n008_f006_m002_proc100__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,0.5334732000001168,optimal,cie_core,34.5323740593137,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.05275779370172926,auto
0.1801801799772742,0.3648648644539805,0.6689189181656319,0.22297297272187727,0,0.0,888.000001,0.0,cie_core_n008_f006_m002_proc110.lp,0.11261261248579661,0.1430180167308375,431.7499995000001,scip_default,550.999999,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f006_m002_proc110.lp,0.0,4,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n008_f006_m002_proc110__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,0.2466764000009789,optimal,cie_core,32.43243239590942,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.049549549493750504,auto
0.30592734196374033,0.6195028674765745,0.7743785843457182,0.7743785843457183,0,0.0,1046.000001,0.0,cie_core_n016_f000_m016_proc090.lp,0.22944550551678264,0.2595602306313955,480.93750006249996,scip_default,487.4999995,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f000_m016_proc090.lp,2174.1558159981405,4,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n016_f000_m016_proc090__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,64.85447059999933,optimal,cie_core,55.0669215534733,16,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.045889101294560974,auto
0.2816901405971035,0.5704225347091348,0.7922535204293543,0.7922535204293543,0,0.0,1136.000001,0.0,cie_core_n016_f000_m016_proc100.lp,0.22491197119285922,0.2354753523455328,518.3749997499998,scip_default,532.4999995,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f000_m016_proc100.lp,2333.2256061703993,4,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n016_f000_m016_proc100__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,54.74415829999998,optimal,cie_core,50.70422530747867,16,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04225352108956556,auto
0.2610114190366951,0.528548123549308,0.8075040776447765,0.8075040776447764,0,0.0,1226.000001,0.0,cie_core_n016_f000_m016_proc110.lp,0.21574224982402757,0.2255301813005471,556.6250001249998,scip_default,577.4999995,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f000_m016_proc110.lp,2573.2844443437675,4,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n016_f000_m016_proc110__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,28.53048310000031,optimal,cie_core,46.98205542660517,16,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.03915171285550431,auto
0.28776978391387625,0.5827338124255991,0.7284172655319988,0.5827338124255991,0,0.0,1112.000001,0.0,cie_core_n016_f004_m012_proc090.lp,0.22841726598163914,0.2239208631079848,455.125,scip_default,503.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f004_m012_proc090.lp,2069.874717356418,4,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n016_f004_m012_proc090__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,24.506343099999867,optimal,cie_core,51.79856110449769,16,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.05035971218492852,auto
0.2662229615089658,0.5391014970556559,0.7487520792439666,0.5990016633951734,0,0.0,1202.000001,0.0,cie_core_n016_f004_m012_proc100.lp,0.19966722113172441,0.23377703724311383,488.8749996875,scip_default,535.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f004_m012_proc100.lp,1609.7268297401713,4,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n016_f004_m012_proc100__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,18.013149700000213,optimal,cie_core,47.92013307161386,16,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04658901826406903,auto
0.2476780183841503,0.5015479872279042,0.7662538693759637,0.6130030955007708,0,0.0,1292.000001,0.0,cie_core_n016_f004_m012_proc110.lp,0.3777089780358289,0.20201238374457262,548.8749999999998,scip_default,695.0000000000002,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f004_m012_proc110.lp,2774.1803353964547,4,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n016_f004_m012_proc110__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,35.18037480000021,optimal,cie_core,44.582043309147025,16,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04334365321722627,auto
0.2914389796981431,0.5901639338887396,0.5901639338887397,0.5901639338887397,0,0.0,1098.000001,0.0,cie_core_n016_f008_m008_proc090.lp,0.2723132957447046,0.29781421011128395,446.50000025000026,scip_default,539.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f008_m008_proc090.lp,1722.6427907785787,4,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n016_f008_m008_proc090__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,21.359801999999945,optimal,cie_core,52.45901634566574,16,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.058287795939628594,auto
