suite,instance,path,method,primal_dual_integral,n_primal_dual_integral,gap,n_gap,solving_time,n_solving_time
cie_core_nominal,cie_core_n024_f000_m024_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f000_m024_proc100.lp,proposed[full],37086.15779929899,5,1.4965717523171098,5,477.0302386799984,5
cie_core_nominal,cie_core_n024_f000_m024_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f000_m024_proc100.lp,proposed[linear_off],42680.13202279297,5,3.7414347711244273,5,540.663510059999,5
cie_core_nominal,cie_core_n024_f000_m024_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f000_m024_proc100.lp,proposed[stage2_off],38202.211690066404,5,1.4965717523171098,5,491.1066132400003,5
cie_core_nominal,cie_core_n024_f006_m018_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f006_m018_proc100.lp,proposed[full],42480.712025135035,5,3.649367756781347,5,539.7170970200002,5
cie_core_nominal,cie_core_n024_f006_m018_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f006_m018_proc100.lp,proposed[linear_off],42508.658860376105,5,3.657604034333694,5,541.1745801800018,5
cie_core_nominal,cie_core_n024_f006_m018_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f006_m018_proc100.lp,proposed[stage2_off],47189.77704107245,5,3.6477266126863057,5,599.4762768000007,5
cie_core_nominal,cie_core_n024_f012_m012_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f012_m012_proc100.lp,proposed[full],26605.379472189576,5,0.75072323223327,5,337.14006309999957,5
cie_core_nominal,cie_core_n024_f012_m012_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f012_m012_proc100.lp,proposed[linear_off],42715.12180837163,5,3.7536161611663657,5,540.2874671799989,5
cie_core_nominal,cie_core_n024_f012_m012_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f012_m012_proc100.lp,proposed[stage2_off],27489.738935073452,5,0.75072323223327,5,348.54106074000083,5
cie_core_nominal,cie_core_n024_f018_m006_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f018_m006_proc100.lp,proposed[full],42654.977467494864,5,3.720329992709316,5,539.9032007600001,5
cie_core_nominal,cie_core_n024_f018_m006_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f018_m006_proc100.lp,proposed[linear_off],42646.18050988667,5,3.7160927085437776,5,541.0297807199997,5
cie_core_nominal,cie_core_n024_f018_m006_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f018_m006_proc100.lp,proposed[stage2_off],47383.47187196579,5,3.718641453348438,5,599.7017306200003,5
cie_core_nominal,cie_core_n032_f000_m032_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f000_m032_proc100.lp,proposed[full],41051.42711224528,5,3.078806000135648,5,539.7936276400001,5
cie_core_nominal,cie_core_n032_f000_m032_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f000_m032_proc100.lp,proposed[linear_off],41003.53465112167,5,3.0705338286726906,5,539.6889356000007,5
cie_core_nominal,cie_core_n032_f000_m032_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f000_m032_proc100.lp,proposed[stage2_off],45578.90147437736,5,3.0781531258730626,5,599.8200555399999,5
cie_core_nominal,cie_core_n032_f008_m024_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f008_m024_proc100.lp,proposed[full],41319.698208907525,5,3.1726228355767367,5,539.73660722,5
cie_core_nominal,cie_core_n032_f008_m024_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f008_m024_proc100.lp,proposed[linear_off],41282.52464361147,5,3.1310157123042663,5,539.8672185199997,5
cie_core_nominal,cie_core_n032_f008_m024_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f008_m024_proc100.lp,proposed[stage2_off],45876.84689962002,5,3.1726228355767367,5,599.7990787200004,5
cie_core_nominal,cie_core_n032_f016_m016_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f016_m016_proc100.lp,proposed[full],41364.52179874412,5,3.166780495163144,5,539.7730154800017,5
cie_core_nominal,cie_core_n032_f016_m016_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f016_m016_proc100.lp,proposed[linear_off],41540.75957195517,5,3.1731343450682816,5,541.2029146000001,5
cie_core_nominal,cie_core_n032_f016_m016_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f016_m016_proc100.lp,proposed[stage2_off],45919.11984726146,5,3.166780495163144,5,599.7759370600012,5
cie_core_nominal,cie_core_n032_f024_m008_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f024_m008_proc100.lp,proposed[full],42025.041122998635,5,3.298822476028022,5,539.7930308199998,5
cie_core_nominal,cie_core_n032_f024_m008_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f024_m008_proc100.lp,proposed[linear_off],42175.03644489836,5,3.357963313183012,5,542.9908543999991,5
cie_core_nominal,cie_core_n032_f024_m008_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f024_m008_proc100.lp,proposed[stage2_off],46617.35101551541,5,3.2973978956190195,5,599.6934425,5
