train 1th process seed,train 2th process seed,train 3th process seed,train 4th process seed,evaluate 1th process seed,evaluate 2th process seed,evaluate 3th process seed,evaluate 4th process seed,training_highlevel_policy/Neg Reward Mean,training_highlevel_policy/Neg Reward Std,training_highlevel_policy/Neg Reward Max,training_highlevel_policy/Neg Reward Min,training_highlevel_policy/Neg Advantage,training_highlevel_policy/logprobs Mean,training_highlevel_policy/logprobs Std,training_highlevel_policy/logprobs Max,training_highlevel_policy/logprobs Min,training_highlevel_policy/cut_percent_actions Mean,training_highlevel_policy/cut_percent_actions Std,training_highlevel_policy/cut_percent_actions Max,training_highlevel_policy/cut_percent_actions Min,training_highlevel_policy/reinforce loss,training_highlevel_policy/Critic Value,training_highlevel_policypre_log_prob Mean,training_highlevel_policypre_log_prob Std,training_highlevel_policypre_log_prob Max,training_highlevel_policypre_log_prob Min,training_highlevel_policymean Mean,training_highlevel_policymean Std,training_highlevel_policymean Max,training_highlevel_policymean Min,training_highlevel_policystd Mean,training_highlevel_policystd Std,training_highlevel_policystd Max,training_highlevel_policystd Min,training_highlevel_policyentropy Mean,training_highlevel_policyentropy Std,training_highlevel_policyentropy Max,training_highlevel_policyentropy Min,pos_1_entropy,Epoch,training/Neg Reward Mean,training/Neg Reward Std,training/Neg Reward Max,training/Neg Reward Min,training/Neg Advantage,training/logprobs Mean,training/logprobs Std,training/logprobs Max,training/logprobs Min,training/raw_logprobs Mean,training/raw_logprobs Std,training/raw_logprobs Max,training/raw_logprobs Min,training/reinforce loss,training/Critic Value,training/len cuts Mean,training/len cuts Std,training/len cuts Max,training/len cuts Min,training/cut 1 th feature Mean,training/cut 1 th feature Std,training/cut 1 th feature Max,training/cut 1 th feature Min,training/cut 2 th feature Mean,training/cut 2 th feature Std,training/cut 2 th feature Max,training/cut 2 th feature Min,training/cut 3 th feature Mean,training/cut 3 th feature Std,training/cut 3 th feature Max,training/cut 3 th feature Min,training/cut 4 th feature Mean,training/cut 4 th feature Std,training/cut 4 th feature Max,training/cut 4 th feature Min,training/cut 5 th feature Mean,training/cut 5 th feature Std,training/cut 5 th feature Max,training/cut 5 th feature Min,training/cut 6 th feature Mean,training/cut 6 th feature Std,training/cut 6 th feature Max,training/cut 6 th feature Min,training/cut 7 th feature Mean,training/cut 7 th feature Std,training/cut 7 th feature Max,training/cut 7 th feature Min,training/cut 8 th feature Mean,training/cut 8 th feature Std,training/cut 8 th feature Max,training/cut 8 th feature Min,training/cut 9 th feature Mean,training/cut 9 th feature Std,training/cut 9 th feature Max,training/cut 9 th feature Min,training/cut 10 th feature Mean,training/cut 10 th feature Std,training/cut 10 th feature Max,training/cut 10 th feature Min,training/cut 11 th feature Mean,training/cut 11 th feature Std,training/cut 11 th feature Max,training/cut 11 th feature Min,training/cut 12 th feature Mean,training/cut 12 th feature Std,training/cut 12 th feature Max,training/cut 12 th feature Min,training/cut 13 th feature Mean,training/cut 13 th feature Std,training/cut 13 th feature Max,training/cut 13 th feature Min,training/sel cuts num Mean,training/sel cuts num Std,training/sel cuts num Max,training/sel cuts num Min,training/solving_time Mean,training/solving_time Std,training/solving_time Max,training/solving_time Min,training/ntotal_nodes Mean,training/ntotal_nodes Std,training/ntotal_nodes Max,training/ntotal_nodes Min,training/primal_dual_gap Mean,training/primal_dual_gap Std,training/primal_dual_gap Max,training/primal_dual_gap Min,training/primaldualintegral Mean,training/primaldualintegral Std,training/primaldualintegral Max,training/primaldualintegral Min,training/schedule_wait_penalty Mean,training/schedule_wait_penalty Std,training/schedule_wait_penalty Max,training/schedule_wait_penalty Min,time/evaluating (s),time/online_testing (s),time/sampling data (s),time/training (s),time/epoch (s),time/total (s)
85589652,457550240,626576524,11975873,764895838,564108860,922730985,50118808,1313.4059768637198,1718.8524401768714,5042.624215277911,0.039560000000000005,-646.3948974609375,-0.5190259,0.80362934,1.5669298,-1.2764622,-0.18592790074762888,0.677223345677714,0.9777560234069824,-0.9967023730278015,45.28315734863281,1449.9691329119305,-1.65793152526021,0.5458705511099786,-1.2554726600646973,-3.4559693336486816,-0.2746059037744999,0.007408494996976592,-0.256154328584671,-0.2801685929298401,1.3866465166211128,0.007820749436282717,1.3936262130737305,1.3659799098968506,1.7458107471466064,0.0056681110315724426,1.7508476972579956,1.730810523033142,4.533796787261963,32,1064.311313556807,2020.4448769006017,7700.760469452014,16.1882,-374.53485107421875,-4.679593,0.16289708,-4.3675604,-4.909238,-62.214897,23.007807,-4.3675604,-78.547806,1689.741455078125,1335.8897705078125,117.0,15.198684153570664,128,96,0.0006277744750025488,0.004794208035880597,0.04993761694389223,0.0,1.2984302949220632,0.9363887391065157,7.280784013176501,0.0005935523759488258,0.028183094078169827,0.020381542476424087,0.0980372933864042,0.003072191901394929,0.6667141443875658,0.24142905526193098,0.9523356030665205,0.0,0.7809238188825652,0.43098551267051227,2.19435736677116,0.0006851350181770134,-144.61306899312285,384.3581553596562,134.80374712162444,-2366.5,48.24153719570952,188.6185400307048,1038.0,-1.0,-425.0215540533512,942.8537737600126,-0.010101010101010102,-4732.0,175.813628863064,406.20690131245266,2365.5,0.25908400405079257,0.0009552627825852735,0.0003933660751866042,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03020058656111696,0.006489999237045763,0.038207995161906365,0.021257356140160482,12.46875,5.419780755482642,16,1,35.125,81.7835366990203,300.0,0.0,25474.53125,63181.899277495,252068,1,0.003880033557047221,0.021603112565512124,0.12416107382551107,0.0,1046.264576830214,2012.8221803243516,7662.330270218003,0.0,18.046736726592695,10.965790991930806,47.53104,0.03764000000000001,1.5999976312741637e-06,0.007289399996807333,386.186246199999,2.9159153000000515,389.1094524999935,15321.413403200004
701975890,1065620339,522679137,316934274,492830188,158705372,856799847,275167074,2179.6334714842724,2784.2319472260237,9495.75263671245,7.182737142857143,491.1168212890625,-0.6297358,0.765516,1.3919291,-1.2970588,-0.25749716558493674,0.6419657643860759,0.9631838202476501,-0.9926952719688416,12.933258056640625,1522.9355667691646,-1.5793141387403011,0.37995811097054155,-1.2498369216918945,-2.8377466201782227,-0.2835887921974063,0.00863007829531358,-0.2656184434890747,-0.2897343337535858,1.4094892852008343,0.013009320340309648,1.4229923486709595,1.384311556816101,1.7621231451630592,0.009265770253374888,1.7717005014419556,1.7441414594650269,4.821268081665039,33,2179.6334714842724,2784.2319472260237,9495.75263671245,7.182737142857143,593.7882080078125,-4.7538824,0.09682809,-4.4058986,-4.851971,-69.492325,13.609348,-38.075264,-77.63154,-2819.792724609375,1420.26416015625,122.0,12.489995996796797,128,96,0.00035167561564374906,0.0035330514483231795,0.04993761694389223,0.0,1.4667181615595022,1.031069477540234,7.280784013176501,0.0005935523759488258,0.02288232683079327,0.017695296440748912,0.0980372933864042,0.003072191901394929,0.6912730083818684,0.2539960387594062,0.9523356030665205,0.0,0.844748470206835,0.3445848528947023,2.19435736677116,0.0006851350181770134,-145.00337614311817,352.2071910983174,134.80374712162444,-2366.5,113.70479142805534,300.75367062941626,1038.0,-1.0,-486.77766836471875,909.6780413056697,-0.010101010101010102,-4732.0,197.5889567690818,385.13783624274834,2365.5,0.25908400405079257,0.0008023743371494077,0.0003687704576044908,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02760352411297823,0.006296030294266326,0.038207995161906365,0.021257356140160482,13.53125,4.330014253729426,16,2,69.3125,98.91203083422158,300.0,0.0,62000.9375,122828.36511493831,628524,1,0.0023722310221501756,0.009189809611214428,0.038759689922477324,0.0,2158.57965775844,2774.7784307763673,9462.880550473352,0.0,21.053813725832676,11.957601769237133,40.32758006357671,0.03644477523324549,2.2999956854619086e-06,0.008563000003050547,775.0565436999968,2.669939700004761,777.7350487000003,16099.162823399998
858616074,452304566,336680800,823933417,679192402,557500886,1018023110,55491266,2179.6334714842724,2784.2319472260237,9495.75263671245,7.182737142857143,491.1168212890625,-0.6297358,0.765516,1.3919291,-1.2970588,-0.25749716558493674,0.6419657643860759,0.9631838202476501,-0.9926952719688416,12.933258056640625,1522.9355667691646,-1.5793141387403011,0.37995811097054155,-1.2498369216918945,-2.8377466201782227,-0.2835887921974063,0.00863007829531358,-0.2656184434890747,-0.2897343337535858,1.4094892852008343,0.013009320340309648,1.4229923486709595,1.384311556816101,1.7621231451630592,0.009265770253374888,1.7717005014419556,1.7441414594650269,4.822854995727539,34,2014.9732306858245,2307.259588323812,6879.113985180223,16.1882,1104.60205078125,-4.775202,0.17336339,-4.312902,-5.0110626,-61.02554,24.584026,-9.475164,-80.177,-5383.99072265625,1479.7349853515625,118.0,14.832396974191326,128,96,0.0005273154565698609,0.004474516498164863,0.04993761694389223,0.0,1.4248423994302721,1.0604977268395175,7.280784013176501,0.0005935523759488258,0.02492041151786831,0.01971710299003311,0.0980372933864042,0.003072191901394929,0.681959568895596,0.25084460851454043,0.9523356030665205,0.0,0.781070210231084,0.41350197441719744,2.19435736677116,0.0006851350181770134,-106.28347715426214,264.5825214067006,134.80374712162444,-2366.5,115.76061271837423,301.40741843847184,1038.0,-1.0,-394.5829878601086,755.1548102941177,-0.010101010101010102,-4732.0,158.15281895994335,304.86202020160187,2365.5,0.25908400405079257,0.00083241143418704,0.00041405915909883923,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0279894687765839,0.00693806298679075,0.038207995161906365,0.021257356140160482,13.21875,4.916390793814096,16,2,77.46875,102.64257899837426,300.0,0.0,74547.625,108473.75628773936,407745,1,0.00028237951807228914,0.0015722226175160076,0.009036144578313253,0.0,1992.1800839951864,2298.9995409467488,6844.719025180222,0.0,22.793146690637773,9.674357079554293,39.99491999999973,0.039560000000000005,1.6999983927235007e-06,0.007595000002766028,923.7193064000021,3.3414680999994744,927.0683712000027,17026.24295869999
658760007,92749799,316450992,220591670,12327951,97663877,503133585,656828586,1049.984959512989,1537.7779269904115,6269.137456178009,0.03988,-485.11669921875,-0.20258985,0.8425702,1.3716426,-1.3085849,-0.0036925691383657977,0.7308411240170046,0.9973676800727844,-0.991624653339386,113.70553588867188,1475.6405060435468,-1.8460768647491932,0.7636202139055212,-1.2691060304641724,-4.423866271972656,-0.28391849994659424,0.008028918975872308,-0.2648208737373352,-0.2886600196361542,1.4387668743729591,0.00953619699015165,1.4493389129638672,1.4147697687149048,1.7827028222382069,0.0066572649634418,1.790045976638794,1.7659053802490234,4.534802436828613,35,1049.984959512989,1537.7779269904115,6269.137456178009,0.03988,-446.2362060546875,-4.724024,0.13422506,-4.304593,-4.8332934,-64.18347,22.751364,-9.615116,-77.332695,2079.667724609375,1436.760009765625,123.0,11.61895003862225,128,96,0.00032333779570954495,0.0033053497772606148,0.04993761694389223,0.0,1.4257412598181485,0.9676255150050719,7.280784013176501,0.0005935523759488258,0.023479328490237504,0.017431133802435782,0.0980372933864042,0.003072191901394929,0.6878480938415814,0.250378956676603,0.9523356030665205,0.0,0.8606002247263815,0.32956932604431854,2.19435736677116,0.0006851350181770134,-167.69846053008985,402.52102709486064,134.80374712162444,-2366.5,79.63676780806165,247.04529118893274,1038.0,-1.0,-511.0845226320846,1004.1077558806026,-0.010101010101010102,-4732.0,209.4680104973392,430.6348982180093,2365.5,0.25908400405079257,0.0008624860037185189,0.0003327170445385869,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02880546944313451,0.00564591455309288,0.038207995161906365,0.021257356140160482,14.34375,4.341726147225318,16,1,33.6875,64.33332996006035,300.0,0.0,29207.8125,65651.73710117915,334045,3,0.00018768768769013722,0.001045000818863117,0.006006006006084391,0.0,1032.333709793004,1529.1951442279321,6234.737296178009,0.0,17.651249719985216,11.33559186790172,41.50452594103622,0.037519843778610236,1.7999991541728377e-06,0.007912799999758136,357.9721262000021,2.8079778000028455,360.78801860000385,17387.03968359999
329187348,337730166,116213680,38689046,583866853,897830797,460720113,947645042,1049.984959512989,1537.7779269904115,6269.137456178009,0.03988,-485.11669921875,-0.20258985,0.8425702,1.3716426,-1.3085849,-0.0036925691383657977,0.7308411240170046,0.9973676800727844,-0.991624653339386,113.70553588867188,1475.6405060435468,-1.8460768647491932,0.7636202139055212,-1.2691060304641724,-4.423866271972656,-0.28391849994659424,0.008028918975872308,-0.2648208737373352,-0.2886600196361542,1.4387668743729591,0.00953619699015165,1.4493389129638672,1.4147697687149048,1.7827028222382069,0.0066572649634418,1.790045976638794,1.7659053802490234,4.834359169006348,36,1667.1990964196866,1838.799062113761,6470.652304970085,16.1882,-442.5387268066406,-4.6748056,0.12813216,-4.4158406,-4.8163176,-61.797302,24.12745,-9.2122755,-77.06108,2035.587158203125,1459.803955078125,122.0,12.489995996796797,128,96,0.0003076531763298112,0.0034124097146739176,0.04993761694389223,0.0,1.5279432088626612,1.0801083700527185,7.280784013176501,0.0005935523759488258,0.02096728819386999,0.017064703143074962,0.0980372933864042,0.003072191901394929,0.6986694471411062,0.2571961282832866,0.9523356030665205,0.0,0.8310409085095573,0.3503532581609362,2.19435736677116,0.0006851350181770134,-109.91886517133509,237.82527726035917,134.80374712162444,-2366.5,129.44862015402938,313.41889424921635,1038.0,-1.0,-420.32684869258765,745.7424689391686,-0.010101010101010102,-4732.0,165.2291504395607,287.9562840013994,2365.5,0.25908400405079257,0.0007622366264535899,0.00034437261268708636,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.026967658639033817,0.005855118855416882,0.038207995161906365,0.021257356140160482,13.40625,4.51981315294117,16,2,57.71875,80.54937708286452,300.0,0.0,56320.65625,92229.55830345598,409255,1,0.0007156488549365724,0.003984564190815961,0.022900763357970318,0.0,1643.655116636497,1831.3052191236593,6436.6702081030035,0.0,23.54397978319004,8.595054659070877,39.996919999999996,0.43188,1.6999983927235007e-06,0.008198000003176276,942.9119480000008,2.3551613000017824,945.2753090000042,18332.32264599999
680903265,62674613,529827668,933694474,67951712,81608887,770677053,350867000,1755.330061030698,2192.3532137394304,9642.089610404815,16.1882,443.291259765625,-0.5669865,0.8220126,0.82664657,-1.3362256,-0.07159410834719893,0.7249761316562279,0.9960160851478577,-0.9801923036575317,-620.043212890625,1503.609461542262,-1.7555533647537231,0.5955003685691975,-1.2876635789871216,-3.9949164390563965,-0.28990577161312103,0.009485262975136268,-0.26702964305877686,-0.2978516221046448,1.4684534631669521,0.013910472343264608,1.4842883348464966,1.4365042448043823,1.8031031787395477,0.009516047357702822,1.8138740062713623,1.7811510562896729,4.825246810913086,37,1755.330061030698,2192.3532137394304,9642.089610404815,16.1882,457.54437255859375,-4.7180414,0.10568834,-4.434331,-4.851259,-65.41175,20.888416,-19.204933,-77.62015,-2153.17138671875,1489.3564453125,123.0,11.61895003862225,128,96,0.0003122695588163947,0.0032737167635861295,0.04993761694389223,0.0,1.4688533115124525,1.0056388478920681,7.280784013176501,0.0005935523759488258,0.022071070791541313,0.017267303932108246,0.0980372933864042,0.003072191901394929,0.6936465600863896,0.2556960502642463,0.9523356030665205,0.0,0.8685348059960061,0.3215830297847387,2.19435736677116,0.0006851350181770134,-160.51307733246844,379.1438410292732,134.80374712162444,-2366.5,82.22958581463799,258.20216530148684,1038.0,-1.0,-500.4991567784261,953.3045126074511,-0.010101010101010102,-4732.0,202.6102458296658,406.8380987383804,2365.5,0.25908400405079257,0.0007993667913113523,0.0003515947511308634,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02761854999882968,0.005984971272898725,0.038207995161906365,0.021257356140160482,13.375,4.871793817476269,16,2,60.5625,94.79779055310308,300.0,0.0,60644.0,109879.99579911031,419350,3,0.0008509833585476111,0.0032958443755545528,0.01361573373676247,0.0,1735.529987256854,2183.9741624332037,9607.699850404815,0.0,19.800073773844094,11.377560580057581,40.0822,0.03552,1.5999976312741637e-06,0.007259999998495914,1026.983776699999,2.590353599996888,1029.581391899992,19361.914130899993
819896025,220438933,1062243559,300997728,740196857,955523027,588993561,1042666993,1755.330061030698,2192.3532137394304,9642.089610404815,16.1882,443.291259765625,-0.5669865,0.8220126,0.82664657,-1.3362256,-0.07159410834719893,0.7249761316562279,0.9960160851478577,-0.9801923036575317,-620.043212890625,1503.609461542262,-1.7555533647537231,0.5955003685691975,-1.2876635789871216,-3.9949164390563965,-0.28990577161312103,0.009485262975136268,-0.26702964305877686,-0.2978516221046448,1.4684534631669521,0.013910472343264608,1.4842883348464966,1.4365042448043823,1.8031031787395477,0.009516047357702822,1.8138740062713623,1.7811510562896729,4.536492347717285,38,1688.0388464942062,1917.4618569194542,7660.982621022271,0.03764000000000001,-14.1192626953125,-4.7107043,0.14471258,-4.35145,-4.860944,-63.179825,21.239626,-14.330421,-77.7751,23.560592651367188,1509.224609375,124.0,10.583005244258363,128,96,0.00026264725523239183,0.0029614158725868723,0.04993761694389223,0.0,1.4973317615835982,1.0157144723139628,7.280784013176501,0.0005935523759488258,0.02109884244742802,0.016509217316006325,0.0980372933864042,0.003072191901394929,0.6980281135914442,0.2577287042834373,0.9523356030665205,0.0,0.8822671668601392,0.29810037147094287,2.19435736677116,0.0006851350181770134,-162.77216961614542,377.79928836565364,134.80374712162444,-2366.5,89.84517190280886,270.84544958160694,1038.0,-1.0,-513.6283631209445,953.2881116378593,-0.010101010101010102,-4732.0,207.38220539755375,406.489797819879,2365.5,0.25908400405079257,0.0007721328119599202,0.0003393350142529791,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.027157153942991723,0.005823269214570619,0.038207995161906365,0.021257356140160482,14.3125,3.9956030521061523,16,3,65.71875,97.3268444389188,300.0,0.0,60971.6875,100166.6365757698,330892,1,0.002315827066128622,0.008653800173929624,0.046875,0.0,1667.968856253423,1907.200370766696,7617.564991022271,0.0,20.069990240783415,12.248885795909091,43.60443,0.03600577763487952,2.0000006770715117e-06,0.007489499999792315,748.0080703999993,3.191158699999505,751.2067205999992,20113.1290178
784241550,824445069,845327572,920460916,283468587,989400710,23463629,35422904,1054.669881738559,1869.5388467020878,6699.622948461849,16.188199972032766,-566.8860473632812,-0.47769767,0.72125816,0.8245425,-1.3621593,-0.16514329110941617,0.7275417525996494,0.9798080921173096,-0.9707292318344116,400.244873046875,1458.7155035618916,-1.6772328838706017,0.36954323218073076,-1.3066506385803223,-2.8335628509521484,-0.3047552825883031,0.013035627005459648,-0.2816964089870453,-0.31773149967193604,1.5063686966896057,0.01881649367848263,1.5290826559066772,1.472991704940796,1.8285619616508484,0.012543897890860918,1.8436064720153809,1.8062340021133423,4.836956977844238,39,1054.669881738559,1869.5388467020878,6699.622948461849,16.188199972032766,-571.9397583007812,-4.6715627,0.1803617,-4.354124,-4.9292183,-63.513462,22.39273,-8.708248,-78.86749,2578.83251953125,1463.7691650390625,119.0,14.38749456993816,128,96,0.0005530223921629236,0.0044057587124884225,0.04993761694389223,0.0,1.2951905076850025,0.905473123508489,7.280784013176501,0.0005935523759488258,0.02842229756047103,0.019368437977880612,0.0980372933864042,0.003072191901394929,0.667427414633151,0.2396610237889253,0.9523356030665205,0.0,0.8095578207862998,0.40018721820089403,2.19435736677116,0.0006851350181770134,-173.4910176399212,442.50733482944077,134.80374712162444,-2366.5,68.1301560292845,231.09404254331295,1038.0,-1.0,-506.53204462809686,1058.7635074935042,-0.010101010101010102,-4732.0,213.37351273205752,465.9480493840755,2365.5,0.25908400405079257,0.000964708118370203,0.0003739174550853665,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.030402336164746246,0.0062718097929623335,0.038207995161906365,0.021257356140160482,14.28125,4.229615637088079,16,1,46.4375,97.90363166782936,300.0,0.0,49276.0625,115314.5202871633,433932,1,0.0013303923357019683,0.004810064553255262,0.021341463414632934,0.0,1038.8345373764155,1860.823012052556,6662.674988461848,0.0,15.835344362143813,11.64725825317648,36.947959999999995,0.03764000000000001,1.5999976312741637e-06,0.008109399997920264,563.401575099997,2.82815500000288,566.2378410999954,20679.39522409999
16648123,895794063,743134744,211760123,908491913,81011138,533739719,739929909,1054.669881738559,1869.5388467020878,6699.622948461849,16.188199972032766,-566.8860473632812,-0.47769767,0.72125816,0.8245425,-1.3621593,-0.16514329110941617,0.7275417525996494,0.9798080921173096,-0.9707292318344116,400.244873046875,1458.7155035618916,-1.6772328838706017,0.36954323218073076,-1.3066506385803223,-2.8335628509521484,-0.3047552825883031,0.013035627005459648,-0.2816964089870453,-0.31773149967193604,1.5063686966896057,0.01881649367848263,1.5290826559066772,1.472991704940796,1.8285619616508484,0.012543897890860918,1.8436064720153809,1.8062340021133423,4.835906028747559,40,1285.579625270843,1730.3686889460153,6673.353647539801,0.03988,-383.6560974121094,-4.6980267,0.13213915,-4.401821,-4.82741,-47.577232,31.554777,-4.8003583,-77.23856,1738.8138427734375,1445.9501953125,123.0,11.61895003862225,128,96,0.0003014214432892325,0.0032417565922561206,0.04993761694389223,0.0,1.4694399286257893,1.0026677056889957,7.280784013176501,0.0005935523759488258,0.021879741107116706,0.017175454047081443,0.0980372933864042,0.003072191901394929,0.6938262268540265,0.2548531247627098,0.9523356030665205,0.0,0.862507306754287,0.3273295751321734,2.19435736677116,0.0006851350181770134,-152.5293845683502,360.05680368315933,134.80374712162444,-2366.5,76.16014309583444,242.42133170449688,1038.0,-1.0,-476.833506371922,927.559946775508,-0.010101010101010102,-4732.0,191.7631592211765,389.3320550761493,2365.5,0.25908400405079257,0.0008150363263117985,0.00033420901010374317,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02796928733651354,0.005655025404337209,0.038207995161906365,0.021257356140160482,11.40625,6.387778247364259,16,1,41.875,75.82617869179482,291.0,0.0,39843.0,80491.55995894849,324259,1,0.0,0.0,0.0,0.0,1265.8858218497492,1721.8167062086852,6631.719447539822,0.0,19.693803421093975,10.9431455129888,41.63419999997979,0.03988,1.400003384333104e-06,0.007293399998161476,24645.245678,2.5787171999982093,24647.83169,45327.23542369999
85384517,628410788,112575333,461130488,121575445,42134824,1057468493,438667483,1457.5033847964214,1771.7828846013963,5867.723649252897,0.03988,-517.4951171875,-0.38948095,0.8277793,1.2480004,-1.3536785,-0.046416598932410125,0.7330375432448547,0.9753559231758118,-0.9896771311759949,-56.678802490234375,1458.5942916853446,-1.7348441109061241,0.4056408684580515,-1.3252172470092773,-2.6985769271850586,-0.32152854930609465,0.009558818196065641,-0.29598376154899597,-0.32601019740104675,1.5219130963087082,0.01397159722289067,1.5330710411071777,1.4835482835769653,1.8388640023767948,0.009266777449941003,1.8462114334106445,1.8133752346038818,4.5375518798828125,41,1457.5033847964214,1771.7828846013963,5867.723649252897,0.03988,-506.00634765625,-4.7891316,0.14013666,-4.522818,-5.1370554,-57.273693,28.119448,-9.557562,-78.26314,2436.7138671875,1447.10546875,124.0,10.583005244258363,128,96,0.0002735090898589417,0.002996237372392878,0.04993761694389223,0.0,1.4750336247961038,0.9949901573509226,7.280784013176501,0.0005935523759488258,0.02171050568974356,0.016724207828787654,0.0980372933864042,0.003072191901394929,0.6953882945025294,0.2561562803205051,0.9523356030665205,0.0,0.884335148668887,0.29812969127733635,2.19435736677116,0.0006851350181770134,-171.75700245457932,399.61158540191883,134.80374712162444,-2366.5,81.02621310103686,257.267863731925,1038.0,-1.0,-526.4081010241704,991.1338274099243,-0.010101010101010102,-4732.0,213.9416030842755,426.499382676141,2365.5,0.25908400405079257,0.0007947132689507355,0.00034057402414940145,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.027565711940576516,0.005839283715844007,0.038207995161906365,0.021257356140160482,13.1875,4.856937692620732,16,2,46.46875,72.34595029051384,300.0,0.0,43448.6875,79174.87102785418,369024,1,0.0007645259938842372,0.004256700583205859,0.02446483180429559,0.0,1437.570624097039,1761.4326899567689,5834.647583940397,0.0,19.93276069938237,12.878413596617614,47.229519999987765,0.03424000000000001,1.7999991541728377e-06,0.008644000001368113,827.2640117999981,2.6594449000112945,829.9321025000099,46157.17792040001
472566449,166291825,166778159,995395021,226868648,934876622,395269677,121628503,1457.5033847964214,1771.7828846013963,5867.723649252897,0.03988,-517.4951171875,-0.38948095,0.8277793,1.2480004,-1.3536785,-0.046416598932410125,0.7330375432448547,0.9753559231758118,-0.9896771311759949,-56.678802490234375,1458.5942916853446,-1.7348441109061241,0.4056408684580515,-1.3252172470092773,-2.6985769271850586,-0.32152854930609465,0.009558818196065641,-0.29598376154899597,-0.32601019740104675,1.5219130963087082,0.01397159722289067,1.5330710411071777,1.4835482835769653,1.8388640023767948,0.009266777449941003,1.8462114334106445,1.8133752346038818,4.825872898101807,42,1145.0914397720683,1631.3419713518147,5474.758675293319,16.1882,-251.09054565429688,-4.7236643,0.11091227,-4.3753114,-4.8441916,-65.22954,21.86946,-9.647644,-77.507065,1184.177978515625,1416.904052734375,123.0,11.61895003862225,128,96,0.0003124216623837311,0.0032737294969589284,0.04993761694389223,0.0,1.440923080490883,0.9817914211591726,7.280784013176501,0.0005935523759488258,0.02300446118595978,0.017310690484070784,0.0980372933864042,0.003072191901394929,0.6896821701192786,0.2512330135691855,0.9523356030665205,0.0,0.8572011951998209,0.33128954748026956,2.19435736677116,0.0006851350181770134,-158.998642768794,381.98497036506245,134.80374712162444,-2366.5,83.54072533767308,251.54014883712668,1038.0,-1.0,-494.6068803556618,970.8567750725008,-0.010101010101010102,-4732.0,201.44383087904336,411.84001428389445,2365.5,0.25908400405079257,0.0008525331567573607,0.0003284557765021965,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02864779548414829,0.0055679686309537514,0.038207995161906365,0.021257356140160482,13.09375,4.856435002911086,16,1,40.0,78.85746635544412,300.0,0.0,39253.125,86713.92284465843,321911,1,0.0006669207317069239,0.003713257482830333,0.021341463414621564,0.0,1127.2228906688629,1622.8066960287854,5436.400204612643,0.0,17.86854910320545,10.75184131844674,38.35847068067618,0.03753516933000759,2.0000006770715117e-06,0.00917489999847021,557.8064449000085,2.3394322999956785,560.1550541000033,46717.3419774
