al_utilization,atr_utilization,ch2_utilization,ch3_utilization,clean_count,clean_time_share,cmax,gap,instance,lllower_capacity_utilization,llupper_capacity_utilization,mean_cycle_time,method,p95_cycle_time,path,pdi,pec_peak_in_tool,physical_cadence_cv,physical_cadence_deviation_sum,physical_route_max_wait,physical_route_total_wait,physically_feasible,run_label,solution_file,solver_seed,solving_time,status,suite,throughput_wph,total_wafers,training_seed,validation_note,vtr_utilization,warm_start
0.07608179552296017,0.15406563593399433,0.21873516212851046,0.20161675813584443,2,0.0475511222018501,10514.9989495,2.6258617063793106,cie_ood_n040_f020_m020_proc100.lp,0.12401332670242507,0.08616263342975239,769.35,hem_structure,2022.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f020_m020_proc100.lp,83565.6650497667,6,0.792699130257572,76.0,1629.0,15102.0,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n040_f020_m020_proc100__hem_structure__solverseed_1__trainseed_1__trainseed_1.sol,1,1139.6320579999956,timelimit,cie_ood,13.69472319413283,40,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.017498812970280837,auto
0.07608179552296017,0.15406563593399433,0.21873516212851046,0.20161675813584443,2,0.0475511222018501,10514.9989495,2.6258617063793106,cie_ood_n040_f020_m020_proc100.lp,0.12401332670242507,0.08616263342975239,769.35,proposed,2022.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f020_m020_proc100.lp,83565.6650497667,6,0.792699130257572,76.0,1629.0,15102.0,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n040_f020_m020_proc100__proposed__solverseed_1__trainseed_1__trainseed_1.sol,1,1139.5776264000087,timelimit,cie_ood,13.69472319413283,40,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.017498812970280837,auto
0.07608179552296017,0.15406563593399433,0.21873516212851046,0.20161675813584443,2,0.0475511222018501,10514.9989495,2.6258617063793106,cie_ood_n040_f020_m020_proc100.lp,0.12401332670242507,0.08616263342975239,769.35,scip_default,2022.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f020_m020_proc100.lp,83560.95748866827,6,0.792699130257572,76.0,1629.0,15102.0,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n040_f020_m020_proc100__scip_default__solverseed_1__trainseed_1__trainseed_1.sol,1,1139.5215239999961,timelimit,cie_ood,13.69472319413283,40,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.017498812970280837,auto
0.22160664813805922,0.4487534624795708,0.5373961217347935,0.4875346259037299,2,0.13850415508628694,3610.000001,0.3490284005979119,cie_ood_n040_f030_m010_proc100.lp,0.45263157882198646,0.4800554018060797,590.8000002000001,hem,1111.0000009999999,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f030_m010_proc100.lp,33417.49012544546,8,0.6023981975315599,1680.9999980000089,551.999999999997,9952.000007999997,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n040_f030_m010_proc100__hem__solverseed_1__trainseed_1__trainseed_1.sol,1,1139.6044133000032,timelimit,cie_ood,39.88919666485064,40,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.05429362879382461,auto
0.07608178791904958,0.15406562053607542,0.18449833570369525,0.1673799334219091,2,0.047551117449405995,10515.00000041,3.0787432115632636,cie_ood_n040_f030_m010_proc100.lp,0.05192582025475134,0.10442225391889556,682.45,rdmct_feature_only,1326.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f030_m010_proc100.lp,87046.60960381353,6,0.8022796337000934,1680.0,1756.0,13618.0,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n040_f030_m010_proc100__rdmct_feature_only__solverseed_1__trainseed_1__trainseed_1.sol,1,1140.5097099000122,timelimit,cie_ood,13.694721825428926,40,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.01864003804016715,auto
0.22160664813805922,0.4487534624795708,0.5373961217347935,0.4875346259037299,2,0.13850415508628694,3610.000001,0.3490284005979119,cie_ood_n040_f030_m010_proc100.lp,0.45263157882198646,0.4800554018060797,590.8000002000001,hem_beam,1111.0000009999999,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f030_m010_proc100.lp,33410.45429877377,8,0.6023981975315599,1680.9999980000089,551.999999999997,9952.000007999997,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n040_f030_m010_proc100__hem_beam__solverseed_1__trainseed_1__trainseed_1.sol,1,1140.3502341999992,timelimit,cie_ood,39.88919666485064,40,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.05429362879382461,auto
0.07608178791904958,0.15406562053607542,0.18449833570369525,0.1673799334219091,2,0.047551117449405995,10515.00000041,3.1106333070406786,cie_ood_n040_f030_m010_proc100.lp,0.05192582025475134,0.10442225391889556,682.45,hem_structure,1326.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f030_m010_proc100.lp,87120.71326525371,6,0.8022796337000934,1680.0,1756.0,13618.0,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n040_f030_m010_proc100__hem_structure__solverseed_1__trainseed_1__trainseed_1.sol,1,1140.5088818999939,timelimit,cie_ood,13.694721825428926,40,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.01864003804016715,auto
0.07608178791904958,0.15406562053607542,0.18449833570369525,0.1673799334219091,2,0.047551117449405995,10515.00000041,3.1106333070406786,cie_ood_n040_f030_m010_proc100.lp,0.05192582025475134,0.10442225391889556,682.45,proposed,1326.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f030_m010_proc100.lp,87142.82453486978,6,0.8022796337000934,1680.0,1756.0,13618.0,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n040_f030_m010_proc100__proposed__solverseed_1__trainseed_1__trainseed_1.sol,1,1140.4230963999944,timelimit,cie_ood,13.694721825428926,40,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.01864003804016715,auto
0.07608178791904958,0.15406562053607542,0.18449833570369525,0.1673799334219091,2,0.047551117449405995,10515.00000041,3.1106333070406786,cie_ood_n040_f030_m010_proc100.lp,0.05192582025475134,0.10442225391889556,682.45,scip_default,1326.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f030_m010_proc100.lp,87142.82453486978,6,0.8022796337000934,1680.0,1756.0,13618.0,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n040_f030_m010_proc100__scip_default__solverseed_1__trainseed_1__trainseed_1.sol,1,1140.4131871999998,timelimit,cie_ood,13.694721825428926,40,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.01864003804016715,auto
0.25070510803801144,0.5076778437769719,0.607959886992178,0.5515512376836254,2,0.1566906925237572,3191.000001,0.19334330590875337,cie_ood_n040_f030_m010_proc100.lp,0.29645879025494776,0.31056095289546887,503.35000020000035,adaptive_cutsel,718.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n040_f030_m010_proc100.lp,26779.47326148502,8,0.46302233315924657,973.9999979999873,552.0,6454.000008000029,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n040_f030_m010_proc100__adaptive_cutsel__solverseed_1__trainseed_1__trainseed_1.sol,1,1140.3741635000042,timelimit,cie_ood,45.12691944684208,40,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.061422751469312836,auto
0.0912981546275522,0.1848787631207932,0.3347599003010247,0.3176414963083587,4,0.0951022444037002,10514.9989495,1.6143706982844357,cie_ood_n048_f012_m036_proc100.lp,0.1451260249600465,0.0890157007618634,633.7916666666666,rdmct_feature_only,1010.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f012_m036_proc100.lp,73166.32972547748,6,0.2488350019565973,58.0,358.0,7130.0,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n048_f012_m036_proc100__rdmct_feature_only__solverseed_1__trainseed_1__trainseed_1.sol,1,1140.4132125999968,timelimit,cie_ood,16.433667832959397,48,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.02206372070165845,auto
0.0912981546275522,0.1848787631207932,0.3347599003010247,0.3176414963083587,4,0.0951022444037002,10514.9989495,1.6156713802238807,cie_ood_n048_f012_m036_proc100.lp,0.1451260249600465,0.0890157007618634,633.7916666666666,hem_beam,1010.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f012_m036_proc100.lp,73092.72058830202,6,0.2488350019565973,58.0,358.0,7130.0,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n048_f012_m036_proc100__hem_beam__solverseed_1__trainseed_1__trainseed_1.sol,1,1139.568683999998,timelimit,cie_ood,16.433667832959397,48,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.02206372070165845,auto
0.0912981546275522,0.1848787631207932,0.3347599003010247,0.3176414963083587,4,0.0951022444037002,10514.9989495,1.6143706982844357,cie_ood_n048_f012_m036_proc100.lp,0.1451260249600465,0.0890157007618634,633.7916666666666,hem_structure,1010.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f012_m036_proc100.lp,73204.80809356688,6,0.2488350019565973,58.0,358.0,7130.0,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n048_f012_m036_proc100__hem_structure__solverseed_1__trainseed_1__trainseed_1.sol,1,1139.4910615000044,timelimit,cie_ood,16.433667832959397,48,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.02206372070165845,auto
0.0912981546275522,0.1848787631207932,0.3347599003010247,0.3176414963083587,4,0.0951022444037002,10514.9989495,1.6143706982844357,cie_ood_n048_f012_m036_proc100.lp,0.1451260249600465,0.0890157007618634,633.7916666666666,proposed,1010.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f012_m036_proc100.lp,73128.45050152788,6,0.2488350019565973,58.0,358.0,7130.0,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n048_f012_m036_proc100__proposed__solverseed_1__trainseed_1__trainseed_1.sol,1,1139.5665332000062,timelimit,cie_ood,16.433667832959397,48,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.02206372070165845,auto
0.0912981546275522,0.1848787631207932,0.3347599003010247,0.3176414963083587,4,0.0951022444037002,10514.9989495,1.6156713802238807,cie_ood_n048_f012_m036_proc100.lp,0.1451260249600465,0.0890157007618634,633.7916666666666,scip_default,1010.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f012_m036_proc100.lp,73245.9207938265,6,0.2488350019565973,58.0,358.0,7130.0,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n048_f012_m036_proc100__scip_default__solverseed_1__trainseed_1__trainseed_1.sol,1,1140.4398294999992,timelimit,cie_ood,16.433667832959397,48,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.02206372070165845,auto
0.0912981546275522,0.1848787631207932,0.3347599003010247,0.3176414963083587,4,0.0951022444037002,10514.9989495,1.6156713802238807,cie_ood_n048_f012_m036_proc100.lp,0.1451260249600465,0.0890157007618634,633.7916666666666,adaptive_cutsel,1010.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f012_m036_proc100.lp,73092.72058830202,6,0.2488350019565973,58.0,358.0,7130.0,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n048_f012_m036_proc100__adaptive_cutsel__solverseed_1__trainseed_1__trainseed_1.sol,1,1140.2921752999998,timelimit,cie_ood,16.433667832959397,48,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.02206372070165845,auto
0.0912981546275522,0.1848787631207932,0.3347599003010247,0.3176414963083587,4,0.0951022444037002,10514.9989495,1.6156713802238807,cie_ood_n048_f012_m036_proc100.lp,0.1451260249600465,0.0890157007618634,633.7916666666666,hem,1010.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f012_m036_proc100.lp,73360.33830407949,6,0.2488350019565973,58.0,358.0,7130.0,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n048_f012_m036_proc100__hem__solverseed_1__trainseed_1__trainseed_1.sol,1,1140.4668820999998,timelimit,cie_ood,16.433667832959397,48,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.02206372070165845,auto
0.16569045290960488,0.3355231671419499,0.5453977408274493,0.5453977408274493,4,0.1725942217808384,5793.93672442759,0.4979153886834513,cie_ood_n048_f024_m024_proc100.lp,0.2673484495385189,0.28081079883742427,675.8333333333335,hem_beam,1107.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f024_m024_proc100.lp,42217.28647496202,8,0.6640727734283866,262.00000000000193,574.000000000001,12496.000000000005,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n048_f024_m024_proc100__hem_beam__solverseed_1__trainseed_1__trainseed_1.sol,1,1140.5020319999999,timelimit,cie_ood,29.82428152372888,48,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04418412077589464,auto
0.16569045290960488,0.3355231671419499,0.5453977408274493,0.5453977408274493,4,0.1725942217808384,5793.93672442759,0.4675624932693996,cie_ood_n048_f024_m024_proc100.lp,0.2673484495385189,0.28081079883742427,675.8333333333335,hem_structure,1107.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f024_m024_proc100.lp,40081.03601334532,8,0.6640727734283866,262.00000000000193,574.000000000001,12496.000000000005,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n048_f024_m024_proc100__hem_structure__solverseed_1__trainseed_1__trainseed_1.sol,1,1140.3085264000001,timelimit,cie_ood,29.82428152372888,48,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04418412077589464,auto
0.16569045290960488,0.3355231671419499,0.5453977408274493,0.5453977408274493,4,0.1725942217808384,5793.93672442759,0.4675624932693996,cie_ood_n048_f024_m024_proc100.lp,0.2673484495385189,0.28081079883742427,675.8333333333335,proposed,1107.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f024_m024_proc100.lp,40081.01875392314,8,0.6640727734283866,262.00000000000193,574.000000000001,12496.000000000005,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n048_f024_m024_proc100__proposed__solverseed_1__trainseed_1__trainseed_1.sol,1,1140.3487513,timelimit,cie_ood,29.82428152372888,48,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04418412077589464,auto
0.16569045290960488,0.3355231671419499,0.5453977408274493,0.5453977408274493,4,0.1725942217808384,5793.93672442759,0.4932826606772149,cie_ood_n048_f024_m024_proc100.lp,0.2673484495385189,0.28081079883742427,675.8333333333335,scip_default,1107.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f024_m024_proc100.lp,41215.998356549855,8,0.6640727734283866,262.00000000000193,574.000000000001,12496.000000000005,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n048_f024_m024_proc100__scip_default__solverseed_1__trainseed_1__trainseed_1.sol,1,1140.367013699999,timelimit,cie_ood,29.82428152372888,48,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04418412077589464,auto
0.16569045290960488,0.3355231671419499,0.5453977408274493,0.5453977408274493,4,0.1725942217808384,5793.93672442759,0.4979153886834513,cie_ood_n048_f024_m024_proc100.lp,0.2673484495385189,0.28081079883742427,675.8333333333335,adaptive_cutsel,1107.0,D:\git\git\RDMCT-A3C\cie\data\ood\spbs\cie_ood_n048_f024_m024_proc100.lp,41375.95868132392,8,0.6640727734283866,262.00000000000193,574.000000000001,12496.000000000005,True,trainseed_1,D:\git\git\RDMCT-A3C\cie\results\ood\cie_ood_1200s_mem4096_repro_v1\seed1\solutions\cie_ood__cie_ood_n048_f024_m024_proc100__adaptive_cutsel__solverseed_1__trainseed_1__trainseed_1.sol,1,1140.3254599000002,timelimit,cie_ood,29.82428152372888,48,1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04418412077589464,auto
