al_utilization,atr_utilization,ch2_utilization,ch3_utilization,clean_count,clean_time_share,cmax,gap,instance,lllower_capacity_utilization,llupper_capacity_utilization,mean_cycle_time,method,p95_cycle_time,path,pdi,pec_peak_in_tool,physical_cadence_cv,physical_cadence_deviation_sum,physical_route_max_wait,physical_route_total_wait,physically_feasible,run_label,solution_file,solver_seed,solving_time,status,suite,throughput_wph,total_wafers,training_seed,validation_note,vtr_utilization,warm_start
0.20833333306206597,0.4218749994506836,0.7031249990844727,0.7031249990844727,0,0.0,768.000001,0.0,cie_core_n008_f000_m008_proc100.lp,0.13020833316379124,0.1562499997965495,508.0,scip_default,508.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f000_m008_proc100.lp,0.0,4,0.0,0.0,28.0,224.0,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f000_m008_proc100__scip_default__solverseed_2__trainseed_-1__spbs_auto.sol,2,0.4033911000005901,optimal,cie_core_spbs,37.49999995117187,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.041666666612413195,auto
0.20833333306206633,0.4218749994506836,0.7031249990844727,0.7031249990844727,0,0.0,768.000001,0.0,cie_core_n008_f000_m008_proc100.lp,0.13020833316379124,0.1562499997965525,508.00000000000057,scip_default,508.000000000001,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f000_m008_proc100.lp,14.093959731543274,4,0.0,0.0,28.0000000000003,224.000000000005,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f000_m008_proc100__scip_default__solverseed_3__trainseed_-1__spbs_auto.sol,3,0.46102950000022247,optimal,cie_core_spbs,37.49999995117187,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.041666666612413195,auto
0.1946472017096746,0.3941605834620913,0.7226277363471683,0.722627736347168,0,0.0,822.000001,0.0,cie_core_n008_f000_m008_proc110.lp,0.12165450106854683,0.14598540128225584,543.9999997499998,scip_default,544.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f000_m008_proc110.lp,0.0,4,2.14362723433106e-09,9.999999974752427e-07,28.000000000000004,223.99999999999972,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f000_m008_proc110__scip_default__solverseed_1__trainseed_-1__spbs_auto.sol,1,0.7877023999990342,optimal,cie_core_spbs,35.03649630774149,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.03892944034193499,auto
0.19464720170967495,0.39416058346209176,0.7226277363471683,0.7226277363471683,0,0.0,822.000001,0.0,cie_core_n008_f000_m008_proc110.lp,0.12165450106854683,0.14598540128225657,543.9999995000001,scip_default,544.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f000_m008_proc110.lp,92.32892280765196,4,2.14362723433106e-09,9.999999974752427e-07,28.0,224.0,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f000_m008_proc110__scip_default__solverseed_2__trainseed_-1__spbs_auto.sol,2,0.32307550000041374,optimal,cie_core_spbs,35.03649630774149,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.03892944034193499,auto
0.19464720170967453,0.39416058346209104,0.7226277363471684,0.7226277363471683,0,0.0,822.000001,0.0,cie_core_n008_f000_m008_proc110.lp,0.12165450106854683,0.14598540128225782,544.0000000000002,scip_default,544.000000000001,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f000_m008_proc110.lp,0.0,4,6.092555045967727e-17,2.842170943040401e-14,28.0,224.00000000000233,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f000_m008_proc110__scip_default__solverseed_3__trainseed_-1__spbs_auto.sol,3,0.4326616999987891,optimal,cie_core_spbs,35.03649630774149,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.03892944034193499,auto
0.19323671474246773,0.391304347353497,0.7826086947069942,0.3913043473534972,0,0.0,828.000001,0.0,cie_core_n008_f002_m006_proc090.lp,0.23309178595037225,0.18115942248652242,465.2499997500005,scip_default,494.000000000001,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f002_m006_proc090.lp,92.11953856666976,4,2.839783362741204e-09,9.999989742937032e-07,92.999999,502.000002,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f002_m006_proc090__scip_default__solverseed_1__trainseed_-1__spbs_auto.sol,1,0.32476190000124916,optimal,cie_core_spbs,34.78260865364419,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.053140096554178624,auto
0.19323671474246773,0.3913043473534972,0.7826086947069943,0.3913043473534972,0,0.0,828.000001,0.0,cie_core_n008_f002_m006_proc090.lp,0.23309178715810172,0.18115942007106364,465.24999950000006,scip_default,493.999999,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f002_m006_proc090.lp,0.0,4,2.839786268358103e-09,9.999999974752427e-07,93.0,502.0,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f002_m006_proc090__scip_default__solverseed_2__trainseed_-1__spbs_auto.sol,2,0.45398490000116,optimal,cie_core_spbs,34.78260865364419,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.053140096554178624,auto
0.19323671474246867,0.39130434735349906,0.7826086947069981,0.3913043473534991,0,0.0,828.000000999996,0.0,cie_core_n008_f002_m006_proc090.lp,0.12077294671404291,0.14492753605685185,434.4999997500008,scip_default,472.00000000000006,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f002_m006_proc090.lp,92.04626916523156,6,8.071158020543101e-17,0.0,28.000000000000014,255.99999800000603,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f002_m006_proc090__scip_default__solverseed_3__trainseed_-1__spbs_auto.sol,3,0.4805553999995027,optimal,cie_core_spbs,34.78260865364436,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.05314009655417888,auto
0.1777777775802469,0.3599999995999995,0.7999999991111112,0.39999999955555554,0,0.0,900.000001,0.0,cie_core_n008_f002_m006_proc100.lp,0.1299999998555544,0.14222222206419866,472.2499999999998,scip_default,516.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f002_m006_proc100.lp,0.0,4,2.621371757106829e-15,1.0231815394945443e-12,28.0,306.00000000000205,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f002_m006_proc100__scip_default__solverseed_1__trainseed_-1__spbs_auto.sol,1,0.27553610000177287,optimal,cie_core_spbs,31.999999964444445,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04888888883456828,auto
0.1777777775802469,0.3599999996,0.799999999111111,0.39999999955555554,0,0.0,900.000001,0.0,cie_core_n008_f002_m006_proc100.lp,0.12999999985555555,0.14222222206419866,472.2500000000005,scip_default,516.000000000002,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f002_m006_proc100.lp,0.0,4,2.6213717571068194e-15,1.0231815394945443e-12,28.0,306.0000000000041,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f002_m006_proc100__scip_default__solverseed_2__trainseed_-1__spbs_auto.sol,2,0.3418094000007841,optimal,cie_core_spbs,31.999999964444445,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.0488888888345679,auto
0.1777777775802469,0.3599999995999999,0.799999999111111,0.39999999955555554,0,0.0,900.000001,0.0,cie_core_n008_f002_m006_proc100.lp,0.11111111098765432,0.1422222220641972,499.4999997499999,scip_default,641.999999,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f002_m006_proc100.lp,100.0,4,0.17114686225682887,0.0,50.0,372.0,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f002_m006_proc100__scip_default__solverseed_3__trainseed_-1__spbs_auto.sol,3,0.5530870999991748,optimal,cie_core_spbs,31.999999964444445,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.0488888888345679,auto
0.16460905332859152,0.3333333329903978,0.814814813976528,0.407407406988264,0,0.0,972.000001,0.0,cie_core_n008_f002_m006_proc110.lp,0.12037037024653253,0.1316872426628729,503.74999949999994,scip_default,551.999999,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f002_m006_proc110.lp,5.631067961164716,4,2.333685744449232e-09,9.999999974752427e-07,28.000000000000004,306.0,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f002_m006_proc110__scip_default__solverseed_1__trainseed_-1__spbs_auto.sol,1,0.4140203000006295,optimal,cie_core_spbs,29.629629599146472,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04526748966536266,auto
0.16460905332859152,0.3333333329903976,0.814814813976528,0.407407406988264,0,0.0,972.000001,0.0,cie_core_n008_f002_m006_proc110.lp,0.1800411541357612,0.20987654093633995,568.75,scip_default,678.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f002_m006_proc110.lp,90.74902353478625,4,0.15759564624685518,0.0,75.99999799999898,674.0,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f002_m006_proc110__scip_default__solverseed_2__trainseed_-1__spbs_auto.sol,2,1.3240252999985387,optimal,cie_core_spbs,29.629629599146472,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.045267489665363016,auto
0.16460905332859152,0.3333333329903978,0.814814813976528,0.407407406988264,0,0.0,972.000001,0.0,cie_core_n008_f002_m006_proc110.lp,0.10288065833036969,0.12345678999644363,497.49999975000003,scip_default,544.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f002_m006_proc110.lp,0.0,6,2.333685744449232e-09,9.999999974752427e-07,28.0,256.0,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f002_m006_proc110__scip_default__solverseed_3__trainseed_-1__spbs_auto.sol,3,0.5554326999990735,optimal,cie_core_spbs,29.629629599146472,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04526748966536266,auto
0.20512820486522063,0.4153846148520712,0.6230769222781066,0.415384614852071,0,0.0,780.000001,0.0,cie_core_n008_f004_m004_proc090.lp,0.12820512804076264,0.1628205126117673,424.24999999999955,scip_default,479.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f004_m004_proc090.lp,100.0,6,0.0,0,75.999999999999,505.9999999999983,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f004_m004_proc090__scip_default__solverseed_1__trainseed_-1__spbs_auto.sol,1,0.2775149000008241,optimal,cie_core_spbs,36.923076875739646,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.0512820512163055,auto
0.20512820486521988,0.41538461485207057,0.6230769222781064,0.415384614852071,0,0.0,780.000001,0.0,cie_core_n008_f004_m004_proc090.lp,0.12820512804076264,0.1628205126117682,424.24999999999983,scip_default,479.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f004_m004_proc090.lp,0.0,6,0.0,0,76.0,505.9999999999997,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f004_m004_proc090__scip_default__solverseed_2__trainseed_-1__spbs_auto.sol,2,0.315050400000473,optimal,cie_core_spbs,36.923076875739646,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.05128205121630506,auto
0.20512820486522165,0.4153846148520734,0.6230769222781097,0.4153846148520731,0,0.0,780.000000999996,0.0,cie_core_n008_f004_m004_proc090.lp,0.1282051280407633,0.16282051261176977,424.24999975000287,scip_default,478.99999900001103,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f004_m004_proc090.lp,0.0,6,3.01201497850592e-09,0,76.0,506.0000000000003,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f004_m004_proc090__scip_default__solverseed_3__trainseed_-1__spbs_auto.sol,3,0.23752729999978328,optimal,cie_core_spbs,36.92307687573983,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.05128205121630532,auto
0.1918465225517425,0.3884892081672791,0.6474820136121319,0.43165467574142125,0,0.0,834.000001,0.0,cie_core_n008_f004_m004_proc100.lp,0.11990407659483923,0.1522781772754455,451.24999999999994,scip_default,515.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f004_m004_proc100.lp,92.30988787665359,6,0.0,0,76.0,505.9999999999997,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f004_m004_proc100__scip_default__solverseed_1__trainseed_-1__spbs_auto.sol,1,0.3880619999999908,optimal,cie_core_spbs,34.5323740593137,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.047961630637935695,auto
0.19184652255174306,0.3884892081672791,0.6474820136121319,0.43165467574142125,0,0.0,834.000001,0.0,cie_core_n008_f004_m004_proc100.lp,0.11990407659483923,0.15227817727544582,451.25000000000006,scip_default,515.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f004_m004_proc100.lp,0.0,6,0.0,0,76.0,506.0000000000003,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f004_m004_proc100__scip_default__solverseed_2__trainseed_-1__spbs_auto.sol,2,0.3726866999986669,optimal,cie_core_spbs,34.5323740593137,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.047961630637936105,auto
0.19184652255174411,0.3884892081672814,0.6474820136121349,0.4316546757414233,0,0.0,834.000000999996,0.0,cie_core_n008_f004_m004_proc100.lp,0.11990407659484104,0.1522781748773714,451.24999950000114,scip_default,514.999999999999,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f004_m004_proc100.lp,92.30988787665359,6,2.7173804002631622e-09,0,75.999999000002,505.9999960000124,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f004_m004_proc100__scip_default__solverseed_3__trainseed_-1__spbs_auto.sol,3,0.4774591000004875,optimal,cie_core_spbs,34.53237405931387,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.047961630637935924,auto
0.1801801799772742,0.36486486445398064,0.6689189181656318,0.44594594544375454,0,0.0,888.000001,0.0,cie_core_n008_f004_m004_proc110.lp,0.11261261248579661,0.14301801785696136,478.24999999999983,scip_default,551.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f004_m004_proc110.lp,0.0,6,0.0,0,76.0,505.9999999999997,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f004_m004_proc110__scip_default__solverseed_1__trainseed_-1__spbs_auto.sol,1,0.32002269999975397,optimal,cie_core_spbs,32.43243239590942,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04504504499431864,auto
0.1801801799772742,0.36486486445398064,0.668918918165632,0.44594594544375454,0,0.0,888.000001,0.0,cie_core_n008_f004_m004_proc110.lp,0.11261261248579661,0.14301801673083858,478.2499995000011,scip_default,550.999999000001,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f004_m004_proc110.lp,91.68154651630724,6,2.39192604117262e-15,0,76.000000000001,505.99999600001166,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f004_m004_proc110__scip_default__solverseed_2__trainseed_-1__spbs_auto.sol,2,0.3602331999973103,optimal,cie_core_spbs,32.43243239590942,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04504504499431864,auto
0.1801801799772757,0.3648648644539829,0.6689189181656349,0.44594594544375654,0,0.0,888.000000999996,0.0,cie_core_n008_f004_m004_proc110.lp,0.11261261248579711,0.14301801560471603,478.2499995000009,scip_default,550.999999000001,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f004_m004_proc110.lp,0.0,6,2.4622768070894622e-15,0,75.999999000003,505.9999980000022,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f004_m004_proc110__scip_default__solverseed_3__trainseed_-1__spbs_auto.sol,3,0.32998070000030566,optimal,cie_core_spbs,32.432432395909565,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04504504499431884,auto
0.20512820486521982,0.4153846148520697,0.6230769222781066,0.2076923074260355,0,0.0,780.000001,0.0,cie_core_n008_f006_m002_proc090.lp,0.15769230749013807,0.16282051261176858,392.49999999999966,scip_default,479.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f006_m002_proc090.lp,0.0,6,0.0,0,76.0,583.9999999999997,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f006_m002_proc090__scip_default__solverseed_1__trainseed_-1__spbs_auto.sol,1,0.27427820000048087,optimal,cie_core_spbs,36.923076875739646,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.05641025633793513,auto
0.20512820486522165,0.4153846148520734,0.6230769222781097,0.20769230742603656,0,0.0,780.000000999996,0.0,cie_core_n008_f006_m002_proc090.lp,0.1282051280407633,0.16282051261176977,405.49999950000165,scip_default,478.999999000003,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f006_m002_proc090.lp,92.82383101360993,4,0.0,0,81.99999900000302,687.9999980000064,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f006_m002_proc090__scip_default__solverseed_2__trainseed_-1__spbs_auto.sol,2,0.3079061999997066,optimal,cie_core_spbs,36.92307687573983,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.05641025633793586,auto
0.2051282048652213,0.4153846148520731,0.6230769222781097,0.20769230742603656,0,0.0,780.000000999996,0.0,cie_core_n008_f006_m002_proc090.lp,0.1282051280407633,0.1628205126117694,407.5,scip_default,479.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f006_m002_proc090.lp,0.0,6,0.0,0,90.0,704.0,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f006_m002_proc090__scip_default__solverseed_3__trainseed_-1__spbs_auto.sol,3,0.2815206000013859,optimal,cie_core_spbs,36.92307687573983,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.05641025633793586,auto
0.1918465225517432,0.3884892081672794,0.6474820136121319,0.21582733787071062,0,0.0,834.000001,0.0,cie_core_n008_f006_m002_proc100.lp,0.11990407659483923,0.1522781772754462,409.25000000000017,scip_default,515.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f006_m002_proc100.lp,0.0,4,0.0,0,75.99999999999999,538.0000000000003,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f006_m002_proc100__scip_default__solverseed_1__trainseed_-1__spbs_auto.sol,1,0.4840521999994962,optimal,cie_core_spbs,34.5323740593137,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.05275779370172926,auto
0.19184652255174314,0.3884892081672807,0.647482013612135,0.21582733787071165,0,0.0,834.000000999996,0.0,cie_core_n008_f006_m002_proc100.lp,0.14748201421165297,0.15227817727544607,414.99999999999983,scip_default,515.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f006_m002_proc100.lp,0.0,6,0.0,0,75.99999999999999,583.9999999999995,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f006_m002_proc100__scip_default__solverseed_2__trainseed_-1__spbs_auto.sol,2,0.3259933000008459,optimal,cie_core_spbs,34.53237405931387,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.05275779370172952,auto
0.1918465225517437,0.3884892081672822,0.6474820136121349,0.21582733787071165,0,0.0,834.000000999996,0.0,cie_core_n008_f006_m002_proc100.lp,0.11990407659483981,0.15227817727544657,428.0000000000002,scip_default,515.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f006_m002_proc100.lp,2.637889688248976,4,0.0,0,82.0,688.0,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f006_m002_proc100__scip_default__solverseed_3__trainseed_-1__spbs_auto.sol,3,0.5547932000008586,optimal,cie_core_spbs,34.53237405931387,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.05275779370172952,auto
0.18018017997727456,0.36486486445398103,0.6689189181656319,0.22297297272187727,0,0.0,888.000001,0.0,cie_core_n008_f006_m002_proc110.lp,0.11261261248579661,0.1430180178569617,450.5,scip_default,551.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f006_m002_proc110.lp,0.0,4,0.0,0,82.0,688.0,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f006_m002_proc110__scip_default__solverseed_1__trainseed_-1__spbs_auto.sol,1,0.5081679000013537,optimal,cie_core_spbs,32.43243239590942,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.049549549493750504,auto
0.1801801799772757,0.36486486445398303,0.668918918165635,0.22297297272187827,0,0.0,888.000000999996,0.0,cie_core_n008_f006_m002_proc110.lp,0.11261261248579711,0.14301801673083994,452.49999950000114,scip_default,550.9999990000019,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f006_m002_proc110.lp,3.3632286995519776,6,0.0,0,90.99999900000199,703.9999960000104,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f006_m002_proc110__scip_default__solverseed_2__trainseed_-1__spbs_auto.sol,2,0.33627420000084385,optimal,cie_core_spbs,32.432432395909565,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.049549549493750726,auto
0.18018017997727492,0.36486486445398214,0.6689189181656349,0.22297297272187827,0,0.0,888.000000999996,0.0,cie_core_n008_f006_m002_proc110.lp,0.11261261248579711,0.1430180144785959,431.7499995000018,scip_default,550.9999990000031,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f006_m002_proc110.lp,0.0,4,0.0,0,75.999999000004,537.9999960000156,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n008_f006_m002_proc110__scip_default__solverseed_3__trainseed_-1__spbs_auto.sol,3,0.5736092000006465,optimal,cie_core_spbs,32.432432395909565,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.049549549493750726,auto
0.3059273419637409,0.6195028674765745,0.7743785843457183,0.7743785843457172,0,0.0,1046.000001,0.0,cie_core_n016_f000_m016_proc090.lp,0.2294455055167797,0.2595602306313994,480.9375000625,scip_default,487.4999995,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f000_m016_proc090.lp,3633.637453622647,4,5.662407755134658e-17,2.842170943040401e-14,28.000000000000213,591.0000010000024,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n016_f000_m016_proc090__scip_default__solverseed_1__trainseed_-1__spbs_auto.sol,1,80.0907455000015,optimal,cie_core_spbs,55.0669215534733,16,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04588910129456163,auto
0.305927341963741,0.6195028674765752,0.7743785843457183,0.7743785843457182,0,0.0,1046.000001,0.0,cie_core_n016_f000_m016_proc090.lp,0.22944550551678264,0.25956023063139433,480.93750006249996,scip_default,487.4999995,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f000_m016_proc090.lp,1991.1677720167488,4,0.0,0.0,28.000000000000412,591.0000010000005,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s1to3_both\solutions\cie_core_spbs__cie_core_n016_f000_m016_proc090__scip_default__solverseed_2__trainseed_-1__spbs_auto.sol,2,21.818147100002534,optimal,cie_core_spbs,55.0669215534733,16,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.045889101294560974,auto
